,New_name,Old_name,Question,Option
158,currentEmp13aus_14,"currentEmp13aus. Please select the discipline in which you work. Please select all that apply. [15 Commerce, Management, Tourism and Services]"," Please select the discipline in which you work. Please select all that apply. [15 Commerce, Management, Tourism and Services]","15 Commerce, Management, Tourism and Services"
159,currentEmp13aus_15,currentEmp13aus. Please select the discipline in which you work. Please select all that apply. [16 Studies in Human Society], Please select the discipline in which you work. Please select all that apply. [16 Studies in Human Society],16 Studies in Human Society
160,currentEmp13aus_16,currentEmp13aus. Please select the discipline in which you work. Please select all that apply. [17 Psychology and Cognitive Sciences], Please select the discipline in which you work. Please select all that apply. [17 Psychology and Cognitive Sciences],17 Psychology and Cognitive Sciences
161,currentEmp13aus_17,currentEmp13aus. Please select the discipline in which you work. Please select all that apply. [18 Law and Legal Studies], Please select the discipline in which you work. Please select all that apply. [18 Law and Legal Studies],18 Law and Legal Studies
162,currentEmp13aus_18,currentEmp13aus. Please select the discipline in which you work. Please select all that apply. [19 Studies in Creative Arts and Writing], Please select the discipline in which you work. Please select all that apply. [19 Studies in Creative Arts and Writing],19 Studies in Creative Arts and Writing
163,currentEmp13aus_19,"currentEmp13aus. Please select the discipline in which you work. Please select all that apply. [20 Language, Communication and Culture]"," Please select the discipline in which you work. Please select all that apply. [20 Language, Communication and Culture]","20 Language, Communication and Culture"
164,currentEmp13aus_20,currentEmp13aus. Please select the discipline in which you work. Please select all that apply. [21 History and Archaeology], Please select the discipline in which you work. Please select all that apply. [21 History and Archaeology],21 History and Archaeology
165,currentEmp13aus_21,currentEmp13aus. Please select the discipline in which you work. Please select all that apply. [22 Philosophy and Religious Studies], Please select the discipline in which you work. Please select all that apply. [22 Philosophy and Religious Studies],22 Philosophy and Religious Studies
166,prevEmp1_0,prevEmp1. Where was your previous job based?, Where was your previous job based?,
167,prevEmp2_0,prevEmp2. Rank the following factors dependent on how strongly they influenced your decision to accept your current position. [Rank 1], Rank the following factors dependent on how strongly they influenced your decision to accept your current position. [Rank 1],Rank 1
168,prevEmp2_1,prevEmp2. Rank the following factors dependent on how strongly they influenced your decision to accept your current position. [Rank 2], Rank the following factors dependent on how strongly they influenced your decision to accept your current position. [Rank 2],Rank 2
169,prevEmp2_2,prevEmp2. Rank the following factors dependent on how strongly they influenced your decision to accept your current position. [Rank 3], Rank the following factors dependent on how strongly they influenced your decision to accept your current position. [Rank 3],Rank 3
170,prevEmp2_3,prevEmp2. Rank the following factors dependent on how strongly they influenced your decision to accept your current position. [Rank 4], Rank the following factors dependent on how strongly they influenced your decision to accept your current position. [Rank 4],Rank 4
171,prevEmp2_4,prevEmp2. Rank the following factors dependent on how strongly they influenced your decision to accept your current position. [Rank 5], Rank the following factors dependent on how strongly they influenced your decision to accept your current position. [Rank 5],Rank 5
172,currentWork1_0,"currentWork1. Do you always work with the same researchers, or do you regularly change the researchers you work with?"," Do you always work with the same researchers, or do you regularly change the researchers you work with?",
173,currentWork2_0,currentWork2. Are you part of a dedicated research software group within your institution?, Are you part of a dedicated research software group within your institution?,
174,paper2mod_0,"paper2mod. In general, when your software contributes to a paper, are you acknowledged in that paper?"," In general, when your software contributes to a paper, are you acknowledged in that paper?",
175,conf1can_0,conf1can. Have you presented your software work at a conference or workshop?, Have you presented your software work at a conference or workshop?,
176,conf2can_0,conf2can. At which conference(s)/workshop(s) have you presented your software work?, At which conference(s)/workshop(s) have you presented your software work?,
177,proj1can_0,proj1can. How many software projects are you currently involved in?, How many software projects are you currently involved in?,
178,proj2can_0,proj2can. How many software developers typically work on your projects?, How many software developers typically work on your projects?,
179,proj7can_0,proj7can. What percentage of these developers are dedicated to the project full time?, What percentage of these developers are dedicated to the project full time?,
180,proj8can_0,proj8can. Do your research software projects typically include a project manager?, Do your research software projects typically include a project manager?,
181,stability1_0,stability1. What is the bus factor of your most important software project? (The bus factor designates the minimal number of developers that have to be hit by a bus (or quit) before a project is incapacitated), What is the bus factor of your most important software project? (The bus factor designates the minimal number of developers that have to be hit by a bus (or quit) before a project is incapacitated),
182,stability2_0,stability2. Do the projects you work on typically have a plan to cope with developers leaving the group?, Do the projects you work on typically have a plan to cope with developers leaving the group?,
183,proj4can_0,proj4can. How are your projects typically tested? Please check all that apply. [No formal testing], How are your projects typically tested? Please check all that apply. [No formal testing],No formal testing
184,proj4can_1,proj4can. How are your projects typically tested? Please check all that apply. [No formal testing but users provide feedback], How are your projects typically tested? Please check all that apply. [No formal testing but users provide feedback],No formal testing but users provide feedback
185,proj4can_2,proj4can. How are your projects typically tested? Please check all that apply. [The developers do their own testing], How are your projects typically tested? Please check all that apply. [The developers do their own testing],The developers do their own testing
186,proj4can_3,proj4can. How are your projects typically tested? Please check all that apply. [Test engineers conduct testing], How are your projects typically tested? Please check all that apply. [Test engineers conduct testing],Test engineers conduct testing
187,proj5can_0,proj5can. What development methodology does your current project use?, What development methodology does your current project use?,
188,open1can_0,open1can. How often do you use an open-source licence for your software?, How often do you use an open-source licence for your software?,
189,open2de_0,open2de. How often do you reference software directly or the papers describing the software?, How often do you reference software directly or the papers describing the software?,
190,open3can_0,open3can. How often do you associate your software with a Digital Object Identifier (DOI)?, How often do you associate your software with a Digital Object Identifier (DOI)?,
191,open3de_0,"open3de. Which tools do you use to mint a DOI (e.g. local library, Zenodo)?"," Which tools do you use to mint a DOI (e.g. local library, Zenodo)?",
192,open1de_0,open1de. Do you have an ORCID ID?, Do you have an ORCID ID?,
193,proj5zaf_0,proj5zaf. Which version control tools do you use for software development?. [CVS], Which version control tools do you use for software development?. [CVS],CVS
194,proj5zaf_1,proj5zaf. Which version control tools do you use for software development?. [SVN], Which version control tools do you use for software development?. [SVN],SVN
195,proj5zaf_2,proj5zaf. Which version control tools do you use for software development?. [Git], Which version control tools do you use for software development?. [Git],Git
196,proj5zaf_3,proj5zaf. Which version control tools do you use for software development?. [Mercurial], Which version control tools do you use for software development?. [Mercurial],Mercurial
197,proj5zaf_4,proj5zaf. Which version control tools do you use for software development?. [None], Which version control tools do you use for software development?. [None],None
198,proj6zaf_0,proj6zaf. Which online collaboration tools and open repositories do you use for software development?, Which online collaboration tools and open repositories do you use for software development?,
199,train2_0,"train2. On average, how many times a year do you take part in providing training?"," On average, how many times a year do you take part in providing training?",
200,train3_0,"train3. What training programs are you involved with (comma separated list, e.g., Software Carpentry, local university training, etc.)"," What training programs are you involved with (comma separated list, e.g., Software Carpentry, local university training, etc.)",
201,fund2_0,fund2. Which of the following sources are used to pay for your effort as an RSE?. [I volunteer my time], Which of the following sources are used to pay for your effort as an RSE?. [I volunteer my time],I volunteer my time
202,fund2_1,fund2. Which of the following sources are used to pay for your effort as an RSE?. [Donation button], Which of the following sources are used to pay for your effort as an RSE?. [Donation button],Donation button
203,fund2_2,fund2. Which of the following sources are used to pay for your effort as an RSE?. [Crowdfunding (one-time)], Which of the following sources are used to pay for your effort as an RSE?. [Crowdfunding (one-time)],Crowdfunding (one-time)
204,fund2_3,fund2. Which of the following sources are used to pay for your effort as an RSE?. [Crowdfunding (recurring)], Which of the following sources are used to pay for your effort as an RSE?. [Crowdfunding (recurring)],Crowdfunding (recurring)
205,fund2_4,fund2. Which of the following sources are used to pay for your effort as an RSE?. [Books & merchandise], Which of the following sources are used to pay for your effort as an RSE?. [Books & merchandise],Books & merchandise
206,fund2_5,fund2. Which of the following sources are used to pay for your effort as an RSE?. [Advertising & sponsorships], Which of the following sources are used to pay for your effort as an RSE?. [Advertising & sponsorships],Advertising & sponsorships
207,fund2_6,fund2. Which of the following sources are used to pay for your effort as an RSE?. [Industry support], Which of the following sources are used to pay for your effort as an RSE?. [Industry support],Industry support
208,fund2_7,fund2. Which of the following sources are used to pay for your effort as an RSE?. [Consulting & services], Which of the following sources are used to pay for your effort as an RSE?. [Consulting & services],Consulting & services
209,fund2_8,fund2. Which of the following sources are used to pay for your effort as an RSE?. [Grants], Which of the following sources are used to pay for your effort as an RSE?. [Grants],Grants
210,fund2_9,fund2. Which of the following sources are used to pay for your effort as an RSE?. [SaaS], Which of the following sources are used to pay for your effort as an RSE?. [SaaS],SaaS
211,fund2_10,fund2. Which of the following sources are used to pay for your effort as an RSE?. [Membership], Which of the following sources are used to pay for your effort as an RSE?. [Membership],Membership
212,fund2_11,fund2. Which of the following sources are used to pay for your effort as an RSE?. [Dual license], Which of the following sources are used to pay for your effort as an RSE?. [Dual license],Dual license
213,fund2_12,fund2. Which of the following sources are used to pay for your effort as an RSE?. [Open core], Which of the following sources are used to pay for your effort as an RSE?. [Open core],Open core
214,fund2_13,fund2. Which of the following sources are used to pay for your effort as an RSE?. [Foundations & consortiums], Which of the following sources are used to pay for your effort as an RSE?. [Foundations & consortiums],Foundations & consortiums
215,fund2_14,fund2. Which of the following sources are used to pay for your effort as an RSE?. [Venture capital], Which of the following sources are used to pay for your effort as an RSE?. [Venture capital],Venture capital
216,fund2_15,fund2. Which of the following sources are used to pay for your effort as an RSE?. [Trademark licensing & franchising], Which of the following sources are used to pay for your effort as an RSE?. [Trademark licensing & franchising],Trademark licensing & franchising
217,fund2_16,fund2. Which of the following sources are used to pay for your effort as an RSE?. [Institutional support], Which of the following sources are used to pay for your effort as an RSE?. [Institutional support],Institutional support
218,fund1can_0,fund1can. How is your current research software work funded?, How is your current research software work funded?,
219,satisGen1_0,"satisGen1. In general, how satisfied are you with your current position"," In general, how satisfied are you with your current position",
220,satisGen2_0,"satisGen2. In general, how satisfied are you with your career"," In general, how satisfied are you with your career",
221,recog1_0,recog1. Do you feel that your contribution to research is recognised by your supervisor/line manager, Do you feel that your contribution to research is recognised by your supervisor/line manager,
222,recog2_0,recog2. Do you feel that your contribution to research is recognised by the researchers you work with, Do you feel that your contribution to research is recognised by the researchers you work with,
223,recog3_0,recog3. Do you feel that your contribution to research is recognised by your institution?, Do you feel that your contribution to research is recognised by your institution?,
224,turnOver3_0,turnOver3. How often do you consider leaving your job?, How often do you consider leaving your job?,
225,turnOver6_0,turnOver6. I would accept another job at the same compensation level if I was offered it, I would accept another job at the same compensation level if I was offered it,
226,percEmp1_0,percEmp1. It would not be very difficult for me to get an equivalent job in a different institution, It would not be very difficult for me to get an equivalent job in a different institution,
227,percEmp3_0,percEmp3. My experience is in demand on the labour market, My experience is in demand on the labour market,
228,progRSE1_0,progRSE1. It is likely that I will gain a promotion within my current group, It is likely that I will gain a promotion within my current group,
229,progRSE2_0,progRSE2. The process I have to complete to gain a promotion is clear and understandable, The process I have to complete to gain a promotion is clear and understandable,
230,progRSE3_0,progRSE3. There are many opportunities within my chosen career plan, There are many opportunities within my chosen career plan,
231,progRSE5_0,progRSE5. It is likely that my next position will be an Research Software Engineer / Research Software Developer role, It is likely that my next position will be an Research Software Engineer / Research Software Developer role,
232,ukrse1_0,"ukrse1. Are you a member of an association of Research Software Developers (e.g. AUS-RSE, CANARIE, DE-RSE, NZ_RSE, UK RSE, …)?"," Are you a member of an association of Research Software Developers (e.g. AUS-RSE, CANARIE, DE-RSE, NZ_RSE, UK RSE, …)?",
233,org1can_0,org1can. Would you be interested in joining such an organisation?, Would you be interested in joining such an organisation?,
234,org2can_0,org2can. What would you hope to get out of such an organisation (check all that apply)?. [Networking], What would you hope to get out of such an organisation (check all that apply)?. [Networking],Networking
235,org2can_1,org2can. What would you hope to get out of such an organisation (check all that apply)?. [Research collaborations], What would you hope to get out of such an organisation (check all that apply)?. [Research collaborations],Research collaborations
236,org2can_2,org2can. What would you hope to get out of such an organisation (check all that apply)?. [Training], What would you hope to get out of such an organisation (check all that apply)?. [Training],Training
237,org2can_3,org2can. What would you hope to get out of such an organisation (check all that apply)?. [Research software standards and interoperability definition], What would you hope to get out of such an organisation (check all that apply)?. [Research software standards and interoperability definition],Research software standards and interoperability definition
238,org2can_4,org2can. What would you hope to get out of such an organisation (check all that apply)?. [Job opportunities], What would you hope to get out of such an organisation (check all that apply)?. [Job opportunities],Job opportunities
239,tool2_0,tool2. Which operating system do you primarily use for development?, Which operating system do you primarily use for development?,
240,tool4can_0,tool4can. What programming languages do you use at work? Please select all that apply. [Assembly], What programming languages do you use at work? Please select all that apply. [Assembly],Assembly
241,tool4can_1,tool4can. What programming languages do you use at work? Please select all that apply. [C], What programming languages do you use at work? Please select all that apply. [C],C
242,tool4can_2,tool4can. What programming languages do you use at work? Please select all that apply. [C#], What programming languages do you use at work? Please select all that apply. [C#],C#
243,tool4can_3,tool4can. What programming languages do you use at work? Please select all that apply. [C++], What programming languages do you use at work? Please select all that apply. [C++],C++
244,tool4can_4,tool4can. What programming languages do you use at work? Please select all that apply. [Clojure], What programming languages do you use at work? Please select all that apply. [Clojure],Clojure
245,tool4can_5,tool4can. What programming languages do you use at work? Please select all that apply. [CoffeeScript], What programming languages do you use at work? Please select all that apply. [CoffeeScript],CoffeeScript
246,tool4can_6,tool4can. What programming languages do you use at work? Please select all that apply. [Common Lisp], What programming languages do you use at work? Please select all that apply. [Common Lisp],Common Lisp
247,tool4can_7,tool4can. What programming languages do you use at work? Please select all that apply. [Dart], What programming languages do you use at work? Please select all that apply. [Dart],Dart
248,tool4can_8,tool4can. What programming languages do you use at work? Please select all that apply. [Elixir], What programming languages do you use at work? Please select all that apply. [Elixir],Elixir
249,tool4can_9,tool4can. What programming languages do you use at work? Please select all that apply. [Erlang], What programming languages do you use at work? Please select all that apply. [Erlang],Erlang
250,tool4can_10,tool4can. What programming languages do you use at work? Please select all that apply. [F#], What programming languages do you use at work? Please select all that apply. [F#],F#
251,tool4can_11,tool4can. What programming languages do you use at work? Please select all that apply. [Fortran], What programming languages do you use at work? Please select all that apply. [Fortran],Fortran
252,tool4can_12,tool4can. What programming languages do you use at work? Please select all that apply. [Go], What programming languages do you use at work? Please select all that apply. [Go],Go
253,tool4can_13,tool4can. What programming languages do you use at work? Please select all that apply. [Groovy], What programming languages do you use at work? Please select all that apply. [Groovy],Groovy
254,tool4can_14,tool4can. What programming languages do you use at work? Please select all that apply. [Hack], What programming languages do you use at work? Please select all that apply. [Hack],Hack
255,tool4can_15,tool4can. What programming languages do you use at work? Please select all that apply. [Haskell], What programming languages do you use at work? Please select all that apply. [Haskell],Haskell
256,tool4can_16,tool4can. What programming languages do you use at work? Please select all that apply. [Java], What programming languages do you use at work? Please select all that apply. [Java],Java
257,tool4can_17,tool4can. What programming languages do you use at work? Please select all that apply. [JavaScript], What programming languages do you use at work? Please select all that apply. [JavaScript],JavaScript
258,tool4can_18,tool4can. What programming languages do you use at work? Please select all that apply. [Julia], What programming languages do you use at work? Please select all that apply. [Julia],Julia
259,tool4can_19,tool4can. What programming languages do you use at work? Please select all that apply. [Lua], What programming languages do you use at work? Please select all that apply. [Lua],Lua
260,tool4can_20,tool4can. What programming languages do you use at work? Please select all that apply. [Matlab], What programming languages do you use at work? Please select all that apply. [Matlab],Matlab
261,tool4can_21,tool4can. What programming languages do you use at work? Please select all that apply. [Objective-C], What programming languages do you use at work? Please select all that apply. [Objective-C],Objective-C
262,tool4can_22,tool4can. What programming languages do you use at work? Please select all that apply. [Perl], What programming languages do you use at work? Please select all that apply. [Perl],Perl
263,tool4can_23,tool4can. What programming languages do you use at work? Please select all that apply. [PHP], What programming languages do you use at work? Please select all that apply. [PHP],PHP
264,tool4can_24,tool4can. What programming languages do you use at work? Please select all that apply. [Python], What programming languages do you use at work? Please select all that apply. [Python],Python
265,tool4can_25,tool4can. What programming languages do you use at work? Please select all that apply. [R], What programming languages do you use at work? Please select all that apply. [R],R
266,tool4can_26,tool4can. What programming languages do you use at work? Please select all that apply. [Ruby], What programming languages do you use at work? Please select all that apply. [Ruby],Ruby
267,tool4can_27,tool4can. What programming languages do you use at work? Please select all that apply. [Rust], What programming languages do you use at work? Please select all that apply. [Rust],Rust
268,tool4can_28,tool4can. What programming languages do you use at work? Please select all that apply. [Scala], What programming languages do you use at work? Please select all that apply. [Scala],Scala
269,tool4can_29,tool4can. What programming languages do you use at work? Please select all that apply. [Smalltalk], What programming languages do you use at work? Please select all that apply. [Smalltalk],Smalltalk
270,tool4can_30,tool4can. What programming languages do you use at work? Please select all that apply. [SQL], What programming languages do you use at work? Please select all that apply. [SQL],SQL
271,tool4can_31,tool4can. What programming languages do you use at work? Please select all that apply. [Swift], What programming languages do you use at work? Please select all that apply. [Swift],Swift
272,tool4can_32,tool4can. What programming languages do you use at work? Please select all that apply. [TypeScript], What programming languages do you use at work? Please select all that apply. [TypeScript],TypeScript
273,tool4can_33,tool4can. What programming languages do you use at work? Please select all that apply. [VB.NET], What programming languages do you use at work? Please select all that apply. [VB.NET],
274,tool4can_34,tool4can. What programming languages do you use at work? Please select all that apply. [VBA], What programming languages do you use at work? Please select all that apply. [VBA],VBA
275,tool4can_35,tool4can. What programming languages do you use at work? Please select all that apply. [Visual Basic], What programming languages do you use at work? Please select all that apply. [Visual Basic],Visual Basic
276,tool5can_0,tool5can. On which platform(s) is your most recent research software project deployed? Please select all that apply. [Compute Canada HPC], On which platform(s) is your most recent research software project deployed? Please select all that apply. [Compute Canada HPC],Compute Canada HPC
277,tool5can_1,tool5can. On which platform(s) is your most recent research software project deployed? Please select all that apply. [University compute centre], On which platform(s) is your most recent research software project deployed? Please select all that apply. [University compute centre],University compute centre
278,tool5can_2,tool5can. On which platform(s) is your most recent research software project deployed? Please select all that apply. [Other HPC], On which platform(s) is your most recent research software project deployed? Please select all that apply. [Other HPC],Other HPC
279,tool5can_3,tool5can. On which platform(s) is your most recent research software project deployed? Please select all that apply. [Cloud], On which platform(s) is your most recent research software project deployed? Please select all that apply. [Cloud],Cloud
280,tool5can_4,tool5can. On which platform(s) is your most recent research software project deployed? Please select all that apply. [Stand-alone server(s)], On which platform(s) is your most recent research software project deployed? Please select all that apply. [Stand-alone server(s)],Stand-alone server(s)
281,tool5can_5,tool5can. On which platform(s) is your most recent research software project deployed? Please select all that apply. [Laptop/desktop], On which platform(s) is your most recent research software project deployed? Please select all that apply. [Laptop/desktop],Laptop/desktop
282,tool5can_6,tool5can. On which platform(s) is your most recent research software project deployed? Please select all that apply. [Mobile], On which platform(s) is your most recent research software project deployed? Please select all that apply. [Mobile],Mobile
283,ukrse3_0,ukrse3. How did you learn the skills you need to become an Research Software Engineer / Research Software Developer?, How did you learn the skills you need to become an Research Software Engineer / Research Software Developer?,
284,ukrse12de_0,ukrse12de. Would you like to attend a conference about software development in academia?, Would you like to attend a conference about software development in academia?,
285,skill2_0,skill2. What three skills would you like to acquire or improve to help your work as a Research Software Engineer/ Research Software Developer? The skills can be technical and non-technical., What three skills would you like to acquire or improve to help your work as a Research Software Engineer/ Research Software Developer? The skills can be technical and non-technical.,
286,Year_0,Year,,
