,Year_0,row_id,ukrse3_0,skill2_0
745,2022,2022_294,hobby und studium,Selbst Lehrgänge gestalten
746,2022,2022_295,self-taught,
747,2022,2022_296,autodidaktisch als jugendliche:r,Workflow-Optimierung
748,2022,2022_296,kontinuierliche weiterentwicklung seither,Workflow-Optimierung
749,2022,2022_296,autodidaktisch als jugendliche:r,Testing
750,2022,2022_296,kontinuierliche weiterentwicklung seither,Testing
751,2022,2022_296,autodidaktisch als jugendliche:r,CI
752,2022,2022_296,autodidaktisch als jugendliche:r,CD
753,2022,2022_296,kontinuierliche weiterentwicklung seither,CI
754,2022,2022_296,kontinuierliche weiterentwicklung seither,CD
755,2022,2022_297,selbst angeeignet,Projektmanagement mit Git
756,2022,2022_297,selbst angeeignet,Großprojekte managen.
759,2022,2022_300,learning by doing,
762,2022,2022_303,job,improved programming skills
763,2022,2022_303,training,improved programming skills
764,2022,2022_303,job,software maintenance
765,2022,2022_303,training,software maintenance
766,2022,2022_303,job,working in teams
767,2022,2022_303,training,working in teams
768,2022,2022_303,job,new developments
769,2022,2022_303,training,new developments
771,2022,2022_305,university,C++ programming
772,2022,2022_305,self-taught,C++ programming
773,2022,2022_305,university,Program design 
774,2022,2022_305,self-taught,Program design 
775,2022,2022_306,selbststudium,Teamleading
776,2022,2022_306,selbststudium,Entwicklung von webapplikationen
777,2022,2022_306,selbststudium,Netzwerk und Sicherheit
778,2022,2022_307,university,Cloud development
779,2022,2022_307,university,interoperability
780,2022,2022_307,university,project collaboration best practices
784,2022,2022_311,studium,
785,2022,2022_311,selbststudium,
786,2022,2022_312,job,High performance coding
787,2022,2022_312,job,High performance coding
788,2022,2022_312,job,High performance coding
789,2022,2022_312,job,HPC
790,2022,2022_312,job,HPC
791,2022,2022_312,job,HPC
792,2022,2022_312,job,numerical techniques for PDEs
793,2022,2022_312,job,numerical techniques for PDEs
794,2022,2022_312,job,numerical techniques for PDEs
795,2022,2022_313,30% uni,
796,2022,2022_313,self-taught,
797,2022,2022_314,osmosis,GPU
798,2022,2022_314,osmosis,CUDA
799,2022,2022_314,professional development at a previous employer,GPU
800,2022,2022_314,professional development at a previous employer,CUDA
801,2022,2022_314,osmosis,CMake
802,2022,2022_314,professional development at a previous employer,CMake
803,2022,2022_314,osmosis,networking (in the social
804,2022,2022_314,osmosis,professional sense)
805,2022,2022_314,professional development at a previous employer,networking (in the social
806,2022,2022_314,professional development at a previous employer,professional sense)
810,2022,2022_318,interest,Web development
811,2022,2022_318,interest,reproducible software
812,2022,2022_319,trying things out and getting them wrong.,
813,2022,2022_320,learn by doing,standards for professional coding
814,2022,2022_320,no formal training,standards for professional coding
815,2022,2022_320,learn because i need to,standards for professional coding
816,2022,2022_320,learn by doing,best practices when building large projects 
817,2022,2022_320,no formal training,best practices when building large projects 
818,2022,2022_320,learn because i need to,best practices when building large projects 
819,2022,2022_321,i am not a professional developer,Python
820,2022,2022_321,i have led grant-funded projects that have developed software that we are still using 30 years after starting writing it.,Python
821,2022,2022_321,i am not a professional developer,Matlab
822,2022,2022_321,i have led grant-funded projects that have developed software that we are still using 30 years after starting writing it.,Matlab
823,2022,2022_321,i am not a professional developer,updated programming (I am trying to get back to doing research myself
824,2022,2022_321,i have led grant-funded projects that have developed software that we are still using 30 years after starting writing it.,updated programming (I am trying to get back to doing research myself
825,2022,2022_321,i am not a professional developer,rather than through supervision).
826,2022,2022_321,i have led grant-funded projects that have developed software that we are still using 30 years after starting writing it.,rather than through supervision).
828,2022,2022_323,oui,julia language
831,2022,2022_326,weiterbildungen zu scrum und usability engineering,
832,2022,2022_327,trainings provided by public institutions (hpc centers),Management of collaborative development project
833,2022,2022_327,self-taught,Management of collaborative development project
834,2022,2022_327,trainings provided by public institutions (hpc centers),GPU programming
835,2022,2022_327,self-taught,GPU programming
836,2022,2022_327,trainings provided by public institutions (hpc centers),code profiling and optimization
837,2022,2022_327,self-taught,code profiling and optimization
838,2022,2022_328,by practice,linear algebra
841,2022,2022_331,self-taught,Backend development
842,2022,2022_331,self-taught,high performance computing
843,2022,2022_331,self-taught,visualization
847,2022,2022_335,j'ai appris tout seul en reprenant les codes numériques écrits par les anciens doctorants de mon superviseur (faits pour fonctionner sur des clusters de calcul) et je les ai rendus portables,Création de Makefiles
848,2022,2022_335,optimisé et ajouté de nouvelles  fonctionnalités,Création de Makefiles
849,2022,2022_335,j'ai appris tout seul en reprenant les codes numériques écrits par les anciens doctorants de mon superviseur (faits pour fonctionner sur des clusters de calcul) et je les ai rendus portables,Comment valoriser son code (publication
850,2022,2022_335,optimisé et ajouté de nouvelles  fonctionnalités,Comment valoriser son code (publication
851,2022,2022_335,j'ai appris tout seul en reprenant les codes numériques écrits par les anciens doctorants de mon superviseur (faits pour fonctionner sur des clusters de calcul) et je les ai rendus portables,site internet
852,2022,2022_335,optimisé et ajouté de nouvelles  fonctionnalités,site internet
853,2022,2022_335,j'ai appris tout seul en reprenant les codes numériques écrits par les anciens doctorants de mon superviseur (faits pour fonctionner sur des clusters de calcul) et je les ai rendus portables,DOI)
854,2022,2022_335,optimisé et ajouté de nouvelles  fonctionnalités,DOI)
855,2022,2022_335,j'ai appris tout seul en reprenant les codes numériques écrits par les anciens doctorants de mon superviseur (faits pour fonctionner sur des clusters de calcul) et je les ai rendus portables,Possibilités professionnelles ( mixant recherche et développement de codes)
856,2022,2022_335,optimisé et ajouté de nouvelles  fonctionnalités,Possibilités professionnelles ( mixant recherche et développement de codes)
861,2022,2022_340,engineering school,design patterns for numerical modeling
863,2022,2022_342,reading documentation,writing better documentation
864,2022,2022_342,reading source code of others,writing better documentation
865,2022,2022_342,trying new things,writing better documentation
866,2022,2022_343,selbststudium,Test Driven Development
867,2022,2022_343,selbststudium,Containers
868,2022,2022_343,selbststudium,Rust
871,2022,2022_346,master in computer science,
872,2022,2022_347,self-taught,software engineering
873,2022,2022_347,self-taught,presentation skills
874,2022,2022_347,self-taught,group management skills
877,2022,2022_350,academia,learn how to teach and talk to people
878,2022,2022_351,self-taught,I want others to get the needed skills instead of being the only one in a group getting too much work
879,2022,2022_351,university,I want others to get the needed skills instead of being the only one in a group getting too much work
880,2022,2022_351,redhat certified (rhce),I want others to get the needed skills instead of being the only one in a group getting too much work
881,2022,2022_352,self-taught,Recruitment
882,2022,2022_352,self-taught,software development management
883,2022,2022_353,self-taught,
884,2022,2022_354,some initial training as student,formal software management and documantation
885,2022,2022_354,self-taught,formal software management and documantation
886,2022,2022_354,seminars at hpc computer centre,formal software management and documantation
887,2022,2022_354,some initial training as student,keep uptodate with HPC developments
888,2022,2022_354,self-taught,keep uptodate with HPC developments
889,2022,2022_354,seminars at hpc computer centre,keep uptodate with HPC developments
891,2022,2022_356,self-taught,
892,2022,2022_357,self-taught,
893,2022,2022_358,autodidacte,Architecture logicielle
894,2022,2022_358,autodidacte,gestion de développement
895,2022,2022_358,autodidacte,vectorization (instructions AVX et etc.)
896,2022,2022_359,self-taught,
897,2022,2022_359,self-taught,
898,2022,2022_359,pull-request reviews,
900,2022,2022_361,job,writing professional code
902,2022,2022_363,formation initiale,docker
903,2022,2022_363,tutoriaux,docker
904,2022,2022_363,documentation,docker
905,2022,2022_363,formation initiale,informatique quantique
906,2022,2022_363,tutoriaux,informatique quantique
907,2022,2022_363,documentation,informatique quantique
908,2022,2022_363,formation initiale,crossplatform
909,2022,2022_363,tutoriaux,crossplatform
910,2022,2022_363,documentation,crossplatform
911,2022,2022_364,self-taught,algorithm and data structure formal education
912,2022,2022_364,self-taught,cleaner coding
914,2022,2022_366,university,time management
915,2022,2022_366,university,leadership
916,2022,2022_366,university,GPU programming
919,2022,2022_369,formation initiale + autodidacte,gestion de projet
920,2022,2022_369,formation initiale + autodidacte,modélisation objet (UML)
921,2022,2022_369,formation initiale + autodidacte,optimisation (algorithmique et GPU)
924,2022,2022_372,studium,
925,2022,2022_372,selbst initiative,
926,2022,2022_372,job,
928,2022,2022_374,self-taught,developing for containerised operations (and orchestration)
929,2022,2022_374,job,developing for containerised operations (and orchestration)
930,2022,2022_374,self-taught,ML
931,2022,2022_374,job,ML
932,2022,2022_374,self-taught,automated testing
933,2022,2022_374,job,automated testing
934,2022,2022_375,self-taught,business analysis
935,2022,2022_375,self-taught,running workshops
936,2022,2022_376,university,learn other programming languages
937,2022,2022_376,university,interpersonal skills
938,2022,2022_376,university,English level
939,2022,2022_377,university,Best software engineering principles
940,2022,2022_377,university,managing demands of research software engineering alongside research itself
941,2022,2022_377,university,how to request appropriate recognition for efforts
942,2022,2022_378,reading a lot - both practices and others' (good) code. making a lot of mistakes help too!,Project mannagement
943,2022,2022_378,reading a lot - both practices and others' (good) code. making a lot of mistakes help too!,Telling a story (i.e.
944,2022,2022_378,reading a lot - both practices and others' (good) code. making a lot of mistakes help too!,creating a narrative)
945,2022,2022_378,reading a lot - both practices and others' (good) code. making a lot of mistakes help too!,GPU programming
946,2022,2022_379,stack overflow.  doing tasks,
950,2022,2022_383,thèse et au cours de la carrière. formations continues,Optimisation en python et julia
951,2022,2022_383,participation à des réseaux,Optimisation en python et julia
952,2022,2022_383,thèse et au cours de la carrière. formations continues,approfondir les nouveautés C++
953,2022,2022_383,participation à des réseaux,approfondir les nouveautés C++
954,2022,2022_383,thèse et au cours de la carrière. formations continues,calcul en multi-GPU
955,2022,2022_383,participation à des réseaux,calcul en multi-GPU
958,2022,2022_386,auto apprentissage ,Bonnes pratiques de développement 
959,2022,2022_387,studium,Software-Architektur
960,2022,2022_387,studium,Planung
961,2022,2022_387,fortbildungen,Software-Architektur
962,2022,2022_387,fortbildungen,Planung
963,2022,2022_387,selbststudium,Software-Architektur
964,2022,2022_387,selbststudium,Planung
965,2022,2022_387,studium,Unix
966,2022,2022_387,studium,Docker
967,2022,2022_387,studium,Kubernetes
968,2022,2022_387,fortbildungen,Unix
969,2022,2022_387,fortbildungen,Docker
970,2022,2022_387,fortbildungen,Kubernetes
971,2022,2022_387,selbststudium,Unix
972,2022,2022_387,selbststudium,Docker
973,2022,2022_387,selbststudium,Kubernetes
974,2022,2022_387,studium,Git
975,2022,2022_387,fortbildungen,Git
976,2022,2022_387,selbststudium,Git
977,2022,2022_388,reading code. writing code. contributing to open source projects.,Learn the program languages Go and Rust. Learn Kubernetes.
978,2022,2022_389,auto-formation et formation initiale,
980,2022,2022_391,job,
981,2022,2022_391,self-taught,
982,2022,2022_392,self-taught,
983,2022,2022_393,auto-formation au dvpt pendant le doctorat pour utiliser et modifier un code de modélisation,aspects liés aux réseaux (fonctionnement
984,2022,2022_393,puis 2 de post-doc au sein d'une équipe de dvpt d'un autre code de modélisation,aspects liés aux réseaux (fonctionnement
985,2022,2022_393,auto-formation au dvpt pendant le doctorat pour utiliser et modifier un code de modélisation,accès
986,2022,2022_393,puis 2 de post-doc au sein d'une équipe de dvpt d'un autre code de modélisation,accès
987,2022,2022_393,auto-formation au dvpt pendant le doctorat pour utiliser et modifier un code de modélisation,installation de code sur machines de calcul mutualisé)
988,2022,2022_393,puis 2 de post-doc au sein d'une équipe de dvpt d'un autre code de modélisation,installation de code sur machines de calcul mutualisé)
989,2022,2022_393,auto-formation au dvpt pendant le doctorat pour utiliser et modifier un code de modélisation,gestion de projet
990,2022,2022_393,puis 2 de post-doc au sein d'une équipe de dvpt d'un autre code de modélisation,gestion de projet
991,2022,2022_393,auto-formation au dvpt pendant le doctorat pour utiliser et modifier un code de modélisation,dvpt web
992,2022,2022_393,puis 2 de post-doc au sein d'une équipe de dvpt d'un autre code de modélisation,dvpt web
993,2022,2022_394,école d'ingénieur,calcul scientifique
994,2022,2022_394,école d'ingénieur,répétabilité
995,2022,2022_394,école d'ingénieur,reproductibilité
997,2022,2022_396,pendant la thèse de doctorat,perfectionner la gestion de projet en développement logiciel
998,2022,2022_396,pendant la thèse de doctorat,perfectionner mes connaissances sur les nouvelles normes c++
999,2022,2022_397,tout seul,Structures de données paralleles
1000,2022,2022_398,,Web development
1003,2022,2022_401,formations,méthodologie
1004,2022,2022_401,formations,tests
1007,2022,2022_404,i studied it-systems engineering at the hasso-plattner-institute in potsdam.,communicating advantages of best practices in software engineering to scientists
1008,2022,2022_404,i studied it-systems engineering at the hasso-plattner-institute in potsdam.,developing models in GAMS
1009,2022,2022_405,auto formation,python
1010,2022,2022_405,auto formation,
1011,2022,2022_406,university,Software development process
1012,2022,2022_406,university,Project management
1013,2022,2022_406,training in company,Software development process
1014,2022,2022_406,training in company,Project management
1015,2022,2022_406,university,Containers
1016,2022,2022_406,training in company,Containers
1017,2022,2022_407,job,Legal aspects of software
1018,2022,2022_407,job,How to give efficient software training
1019,2022,2022_407,job,How to manage open-source software projects
1020,2022,2022_408,1/4 meines studienlehrplans war informatik/softwareentwicklung; vier schulungen zu besimmten softwarethemen; selbststudium,C
1021,2022,2022_408,1/4 meines studienlehrplans war informatik/softwareentwicklung; vier schulungen zu besimmten softwarethemen; selbststudium,C++ lernen
1022,2022,2022_408,1/4 meines studienlehrplans war informatik/softwareentwicklung; vier schulungen zu besimmten softwarethemen; selbststudium,Erfahrung Administrierung Linux System
1023,2022,2022_408,1/4 meines studienlehrplans war informatik/softwareentwicklung; vier schulungen zu besimmten softwarethemen; selbststudium,Docker
1025,2022,2022_410,self-taught,
1026,2022,2022_411,autodidaktisch,Softwarearchitektur planen
1027,2022,2022_411,autodidaktisch,automatisiertes Testen
1028,2022,2022_411,autodidaktisch,Softwareentwicklung nach ISO62304
1029,2022,2022_412,self-taught,more advanced software engineering
1030,2022,2022_412,self-taught,TinyML
1031,2022,2022_412,self-taught,hardware security
1035,2022,2022_416,university,
1036,2022,2022_417,university,Managing developers
1037,2022,2022_417,university,Project Management
1038,2022,2022_418,job,R programming
1039,2022,2022_418,job,TensorFlow
1040,2022,2022_418,job,PyTorch
1041,2022,2022_419,my own,Learn C
1042,2022,2022_419,self-taught,Learn C
1043,2022,2022_419,self-taught,Learn C
1044,2022,2022_419,my own,maybe Haskell
1045,2022,2022_419,self-taught,maybe Haskell
1046,2022,2022_419,self-taught,maybe Haskell
1047,2022,2022_419,my own,or Rust.
1048,2022,2022_419,self-taught,or Rust.
1049,2022,2022_419,self-taught,or Rust.
1050,2022,2022_420,studium der informatik,Professionelle Anforderungsanalyse
1051,2022,2022_420,berufserfahrung aus der wirtschaft und forschung,Professionelle Anforderungsanalyse
1052,2022,2022_421,accidentally,Project Budgeting
1053,2022,2022_421,accidentally,finance
1054,2022,2022_421,i just wanted to keep on top of my analysis scripts and stuff. ,Project Budgeting
1055,2022,2022_421,i just wanted to keep on top of my analysis scripts and stuff. ,finance
1056,2022,2022_421,accidentally,ui
1057,2022,2022_421,accidentally,ux
1058,2022,2022_421,i just wanted to keep on top of my analysis scripts and stuff. ,ui
1059,2022,2022_421,i just wanted to keep on top of my analysis scripts and stuff. ,ux
1060,2022,2022_421,accidentally,technical writing
1061,2022,2022_421,i just wanted to keep on top of my analysis scripts and stuff. ,technical writing
1062,2022,2022_422,autodidakt und fortbildung,
1064,2022,2022_424,self-taught,design patterns
1065,2022,2022_424,internships,design patterns
1066,2022,2022_424,argonne training program in extreme scale computing,design patterns
1067,2022,2022_424,self-taught,paralllel programing
1068,2022,2022_424,internships,paralllel programing
1069,2022,2022_424,argonne training program in extreme scale computing,paralllel programing
1070,2022,2022_424,self-taught,containers
1071,2022,2022_424,internships,containers
1072,2022,2022_424,argonne training program in extreme scale computing,containers
1076,2022,2022_428,university,
1077,2022,2022_429,trained as software engineer,leading large projects as Co-I
1078,2022,2022_429,trained as software engineer,PI
1079,2022,2022_429,job,leading large projects as Co-I
1080,2022,2022_429,job,PI
1081,2022,2022_429,trained as software engineer,finance and budgets
1082,2022,2022_429,job,finance and budgets
1083,2022,2022_429,trained as software engineer,formal training in agile working
1084,2022,2022_429,job,formal training in agile working
1086,2022,2022_431,formation initiale ,
1087,2022,2022_432,c++ and mpi training at a hpc center,HPC
1088,2022,2022_432,self-taught,HPC
1089,2022,2022_433,computer science papers,CI
1090,2022,2022_433,computer science papers,CD
1091,2022,2022_433,professional computing courses,CI
1092,2022,2022_433,professional computing courses,CD
1093,2022,2022_433,self-taught,CI
1094,2022,2022_433,self-taught,CD
1095,2022,2022_433,computer science papers,open science practices
1096,2022,2022_433,professional computing courses,open science practices
1097,2022,2022_433,self-taught,open science practices
1098,2022,2022_433,computer science papers,R
1099,2022,2022_433,professional computing courses,R
1100,2022,2022_433,self-taught,R
1101,2022,2022_434,university,
1102,2022,2022_434,self-taught,
1103,2022,2022_435,formation initiale,pilotage de projet
1104,2022,2022_435,formation initiale,compilation
1108,2022,2022_439,university,CUDA
1109,2022,2022_439,my post-doctoral positions in uk,CUDA
1110,2022,2022_439,university,CUDA
1111,2022,2022_439,university,Julia
1112,2022,2022_439,my post-doctoral positions in uk,Julia
1113,2022,2022_439,university,Julia
1115,2022,2022_441,self-taught,
1116,2022,2022_442,university,Project management
1117,2022,2022_442,university,devops tools
1118,2022,2022_442,university,compiler development
1119,2022,2022_443,formation initial et continu,gestion des versions
1120,2022,2022_443,formation initial et continu,optimisation par parrallèlisation
1121,2022,2022_443,formation initial et continu,intelligence artificielle
1126,2022,2022_448,university,Development best practices from start to finish of a project
1127,2022,2022_448,university,a mentor in coding
1128,2022,2022_448,university,deeper understanding of programming languages
1130,2022,2022_450,father was a software developer,
1131,2022,2022_450,university,
1134,2022,2022_453,self-taught,GPU programming
1135,2022,2022_453,self-taught,containers
1136,2022,2022_453,self-taught,SQL
1137,2022,2022_454,got interested in 1992 in pcs (age 11),Setup (back-end) container
1138,2022,2022_454,got interested in 1992 in pcs (age 11),pod-based environments
1139,2022,2022_454,learned basic,Setup (back-end) container
1140,2022,2022_454,learned basic,pod-based environments
1141,2022,2022_454,learned about oss,Setup (back-end) container
1142,2022,2022_454,learned about oss,pod-based environments
1143,2022,2022_454,became a passion,Setup (back-end) container
1144,2022,2022_454,became a passion,pod-based environments
1145,2022,2022_454,university,Setup (back-end) container
1146,2022,2022_454,university,pod-based environments
1147,2022,2022_454,did research,Setup (back-end) container
1148,2022,2022_454,did research,pod-based environments
1149,2022,2022_454,etc.,Setup (back-end) container
1150,2022,2022_454,etc.,pod-based environments
1151,2022,2022_454,got interested in 1992 in pcs (age 11),manage (deployment
1152,2022,2022_454,learned basic,manage (deployment
1153,2022,2022_454,learned about oss,manage (deployment
1154,2022,2022_454,became a passion,manage (deployment
1155,2022,2022_454,university,manage (deployment
1156,2022,2022_454,did research,manage (deployment
1157,2022,2022_454,etc.,manage (deployment
1158,2022,2022_454,got interested in 1992 in pcs (age 11),etc.) container
1159,2022,2022_454,got interested in 1992 in pcs (age 11),pod-based environments
1160,2022,2022_454,learned basic,etc.) container
1161,2022,2022_454,learned basic,pod-based environments
1162,2022,2022_454,learned about oss,etc.) container
1163,2022,2022_454,learned about oss,pod-based environments
1164,2022,2022_454,became a passion,etc.) container
1165,2022,2022_454,became a passion,pod-based environments
1166,2022,2022_454,university,etc.) container
1167,2022,2022_454,university,pod-based environments
1168,2022,2022_454,did research,etc.) container
1169,2022,2022_454,did research,pod-based environments
1170,2022,2022_454,etc.,etc.) container
1171,2022,2022_454,etc.,pod-based environments
1172,2022,2022_454,got interested in 1992 in pcs (age 11),run container
1173,2022,2022_454,got interested in 1992 in pcs (age 11),pod-based environments
1174,2022,2022_454,learned basic,run container
1175,2022,2022_454,learned basic,pod-based environments
1176,2022,2022_454,learned about oss,run container
1177,2022,2022_454,learned about oss,pod-based environments
1178,2022,2022_454,became a passion,run container
1179,2022,2022_454,became a passion,pod-based environments
1180,2022,2022_454,university,run container
1181,2022,2022_454,university,pod-based environments
1182,2022,2022_454,did research,run container
1183,2022,2022_454,did research,pod-based environments
1184,2022,2022_454,etc.,run container
1185,2022,2022_454,etc.,pod-based environments
1186,2022,2022_455,self-taught,project management
1187,2022,2022_455,self-taught,advance HPC
1188,2022,2022_456,university,project management
1189,2022,2022_456,my advisor was very computational science oriented and since that was my interest he encouraged me,project management
1190,2022,2022_456,supported summer schools and selected a project for me to develop those skills,project management
1192,2022,2022_458,selbststudium,
1193,2022,2022_459,self-taught,GPU programming
1194,2022,2022_459,job,GPU programming
1195,2022,2022_459,self-taught,Management
1196,2022,2022_459,job,Management
1197,2022,2022_460,self-taught,
1198,2022,2022_461,job,web frontend programming
1199,2022,2022_461,job,Kubernetes
1200,2022,2022_461,job,time management
1202,2022,2022_463,biostudium+informatikstudium+programmierung seit dem ich 12 bin.,Mehr professionellere Frameworks um Datenanalysen (z.B. Apache Spark
1203,2022,2022_463,biostudium+informatikstudium+programmierung seit dem ich 12 bin.,Akka) und Systemintegration (z.B. Apache Camel) umzusetzen. Kubernetes
1204,2022,2022_463,biostudium+informatikstudium+programmierung seit dem ich 12 bin.,Terraform & Co. fuer grosse Deployments.
1205,2022,2022_464,auto-formation,
1206,2022,2022_464,réseaux métiers,
1207,2022,2022_465,auto apprentissage,connaissances scientifiques
1208,2022,2022_466,,community building
1209,2022,2022_466,,decision making
1210,2022,2022_466,,software design
1211,2022,2022_467,bücher,komplexeres Denken bezüglich Softwarearchitektur
1212,2022,2022_467,youtube tutorials,komplexeres Denken bezüglich Softwarearchitektur
1213,2022,2022_467,kollegen,komplexeres Denken bezüglich Softwarearchitektur
1214,2022,2022_467,stackoverflow,komplexeres Denken bezüglich Softwarearchitektur
1215,2022,2022_467,bücher,mathematische Fähigkeiten
1216,2022,2022_467,youtube tutorials,mathematische Fähigkeiten
1217,2022,2022_467,kollegen,mathematische Fähigkeiten
1218,2022,2022_467,stackoverflow,mathematische Fähigkeiten
1219,2022,2022_467,bücher,flüssiges und fehlerfreies Programmieren
1220,2022,2022_467,youtube tutorials,flüssiges und fehlerfreies Programmieren
1221,2022,2022_467,kollegen,flüssiges und fehlerfreies Programmieren
1222,2022,2022_467,stackoverflow,flüssiges und fehlerfreies Programmieren
1224,2022,2022_469,durant ma thèse de doctorat,OpenMP
1225,2022,2022_469,durant ma thèse de doctorat,scalabilité : offloading
1226,2022,2022_469,durant ma thèse de doctorat,OpenMP-OpenACC
1227,2022,2022_470,privates interesse in der freizeit,
1228,2022,2022_470,teilnahme an kursen,
1230,2022,2022_472,self-taught,self-promotion
1231,2022,2022_472,self-taught,business development
1232,2022,2022_472,self-taught,Svelte
1235,2022,2022_475,selbststudium,
1236,2022,2022_476,university,How to valorise research software as academic output in the humanities
1237,2022,2022_476,self-taught,How to valorise research software as academic output in the humanities
1243,2022,2022_482,osmosis,
1246,2022,2022_485,university,
1248,2022,2022_487,job,Time management
1249,2022,2022_487,courses,Time management
1250,2022,2022_487,university,Time management
1251,2022,2022_487,job,Time management
1252,2022,2022_488,job,C++ programming
1253,2022,2022_488,job,project management
1254,2022,2022_488,job,Exposure to CI tools
1255,2022,2022_489,swpapped between dev and teaching roles in the past before.,Political 
1256,2022,2022_489,swpapped between dev and teaching roles in the past before.,career development skills
1257,2022,2022_490,job,
1258,2022,2022_491,self-taught,JupyterHub
1259,2022,2022_491,self-taught,Guix
1260,2022,2022_491,self-taught,Slurm (HPC)
1262,2022,2022_493,job,Coding
1263,2022,2022_493,job,new-technology
1264,2022,2022_493,job,domain-knowledge
1265,2022,2022_494,studium,
1266,2022,2022_494,kollegen,
1267,2022,2022_494,web tutorials,
1268,2022,2022_495,step by step while doing,
1269,2022,2022_495,university,
1270,2022,2022_496,self-taught,a new pair of eyes: my eyesight is deteriorating
1271,2022,2022_496,self-taught,a new back: mine is stiff
1272,2022,2022_496,self-taught,time off from emergency mode to learn new programming tools
1273,2022,2022_497,as a part of my bachelor and master diploma (in physics),Deeper knowledge of the programming language
1274,2022,2022_497,as a part of my bachelor and master diploma (in physics),debugging tools
1275,2022,2022_497,as a part of my bachelor and master diploma (in physics),development tools
1276,2022,2022_498,job,Project management
1277,2022,2022_498,job,finance managemen
1278,2022,2022_498,job,leadership
1279,2022,2022_499,university,Python
1280,2022,2022_499,university,web development
1281,2022,2022_499,university,cloud computing
1282,2022,2022_500,self-taught,Product management skills
1283,2022,2022_500,university,Product management skills
1284,2022,2022_500,self-taught,testing frameworks for JS
1285,2022,2022_500,university,testing frameworks for JS
1286,2022,2022_501,self-taught,
1287,2022,2022_502,self-taught,Scientific interface design
1288,2022,2022_502,self-taught,Scientific interface design
1289,2022,2022_502,documentation. some training.,Scientific interface design
1290,2022,2022_502,self-taught,requirement gathering
1291,2022,2022_502,self-taught,requirement gathering
1292,2022,2022_502,documentation. some training.,requirement gathering
1293,2022,2022_502,self-taught,project management
1294,2022,2022_502,self-taught,project management
1295,2022,2022_502,documentation. some training.,project management
1297,2022,2022_504,hacking around and interacting with colleagues ,
1302,2022,2022_509,pursued machine learning and physical modelling,Testing
1303,2022,2022_509,pursued machine learning and physical modelling,architecture
1304,2022,2022_509,pursued machine learning and physical modelling,teaching
1306,2022,2022_511,learning by doing,Symbolic computation
1307,2022,2022_511,reading code written by others,Symbolic computation
1308,2022,2022_511,discussing with other code developers,Symbolic computation
1309,2022,2022_511,reading documents (e.g.,Symbolic computation
1310,2022,2022_511,language standards),Symbolic computation
1311,2022,2022_511,learning by doing,FPGA programming
1312,2022,2022_511,reading code written by others,FPGA programming
1313,2022,2022_511,discussing with other code developers,FPGA programming
1314,2022,2022_511,reading documents (e.g.,FPGA programming
1315,2022,2022_511,language standards),FPGA programming
1316,2022,2022_511,learning by doing,statistical analysis
1317,2022,2022_511,reading code written by others,statistical analysis
1318,2022,2022_511,discussing with other code developers,statistical analysis
1319,2022,2022_511,reading documents (e.g.,statistical analysis
1320,2022,2022_511,language standards),statistical analysis
1321,2022,2022_512,job,
1322,2022,2022_513,learning by doing,Python vertiefen
1323,2022,2022_513,learning by doing,Bio-Statistik vertiefen
1324,2022,2022_513,learning by doing,Git vertiefen
1326,2022,2022_515,studying,software engineering
1327,2022,2022_515,job,software engineering
1328,2022,2022_515,self-taught,software engineering
1329,2022,2022_515,absorbing information from open sources (e.g. mit open courseware,software engineering
1330,2022,2022_515,stanford lecture series in youtube,software engineering
1331,2022,2022_515,etc.),software engineering
1332,2022,2022_515,reading blogs,software engineering
1333,2022,2022_515,writing and reading code,software engineering
1334,2022,2022_515,designing software,software engineering
1335,2022,2022_515,learning mathematics,software engineering
1336,2022,2022_515,etc.,software engineering
1337,2022,2022_515,studying,mathematics
1338,2022,2022_515,job,mathematics
1339,2022,2022_515,self-taught,mathematics
1340,2022,2022_515,absorbing information from open sources (e.g. mit open courseware,mathematics
1341,2022,2022_515,stanford lecture series in youtube,mathematics
1342,2022,2022_515,etc.),mathematics
1343,2022,2022_515,reading blogs,mathematics
1344,2022,2022_515,writing and reading code,mathematics
1345,2022,2022_515,designing software,mathematics
1346,2022,2022_515,learning mathematics,mathematics
1347,2022,2022_515,etc.,mathematics
1348,2022,2022_515,studying,soft skills
1349,2022,2022_515,job,soft skills
1350,2022,2022_515,self-taught,soft skills
1351,2022,2022_515,absorbing information from open sources (e.g. mit open courseware,soft skills
1352,2022,2022_515,stanford lecture series in youtube,soft skills
1353,2022,2022_515,etc.),soft skills
1354,2022,2022_515,reading blogs,soft skills
1355,2022,2022_515,writing and reading code,soft skills
1356,2022,2022_515,designing software,soft skills
1357,2022,2022_515,learning mathematics,soft skills
1358,2022,2022_515,etc.,soft skills
1361,2022,2022_518,self-taught,Rust language
1362,2022,2022_518,university,Rust language
1363,2022,2022_518,self-taught,secure coding
1364,2022,2022_518,university,secure coding
1365,2022,2022_518,self-taught,proposal writing
1366,2022,2022_518,university,proposal writing
1367,2022,2022_519,self-taught,Software testing
1368,2022,2022_519,self-taught,software method compliance
1369,2022,2022_519,self-taught,security check
1372,2022,2022_522,stack overflow,Maths
1373,2022,2022_522,self-taught,Maths
1374,2022,2022_522,self-taught,Maths
1375,2022,2022_522,stack overflow,Parallel programming
1376,2022,2022_522,self-taught,Parallel programming
